name,lastCommitSHA,guideline_path,guideline_url,guideline_evidence,artifact_path
wxwidgets/phoenix,b84756bda627807172ca0e37457a2faf9da8e960,etg/_html.py,https://github.com/wxwidgets/phoenix/blob/b84756bda627807172ca0e37457a2faf9da8e960/etg/_html.py,"# included as part of this module. These should all be items that are put in
# the wxWidgets ""html"" library in a multi-lib build.",guideline-files/wxwidgets/phoenix/b84756bda627807172ca0e37457a2faf9da8e960/etg/_html.py
wxwidgets/phoenix,b84756bda627807172ca0e37457a2faf9da8e960,etg/_html2.py,https://github.com/wxwidgets/phoenix/blob/b84756bda627807172ca0e37457a2faf9da8e960/etg/_html2.py,"# included as part of this module. These should all be items that are put in
# the wxWidgets ""webview"" library in a multi-lib build.",guideline-files/wxwidgets/phoenix/b84756bda627807172ca0e37457a2faf9da8e960/etg/_html2.py
wxwidgets/phoenix,b84756bda627807172ca0e37457a2faf9da8e960,etg/_media.py,https://github.com/wxwidgets/phoenix/blob/b84756bda627807172ca0e37457a2faf9da8e960/etg/_media.py,"# included as part of this module. These items are in their own etg scripts
# for easier maintainability, but their class and function definitions are
# intended to be part of this module, not their own module.",guideline-files/wxwidgets/phoenix/b84756bda627807172ca0e37457a2faf9da8e960/etg/_media.py
wxwidgets/phoenix,b84756bda627807172ca0e37457a2faf9da8e960,etg/_msw.py,https://github.com/wxwidgets/phoenix/blob/b84756bda627807172ca0e37457a2faf9da8e960/etg/_msw.py,"# included as part of this module. These items are in their own etg scripts
# for easier maintainability, but their class and function definitions are
# intended to be part of this module, not their own module.",guideline-files/wxwidgets/phoenix/b84756bda627807172ca0e37457a2faf9da8e960/etg/_msw.py
wxwidgets/phoenix,b84756bda627807172ca0e37457a2faf9da8e960,etg/_propgrid.py,https://github.com/wxwidgets/phoenix/blob/b84756bda627807172ca0e37457a2faf9da8e960/etg/_propgrid.py,"# included as part of this module. These should all be items that are put in
# the wxWidgets ""propgrid"" library in a multi-lib build.",guideline-files/wxwidgets/phoenix/b84756bda627807172ca0e37457a2faf9da8e960/etg/_propgrid.py
wxwidgets/phoenix,b84756bda627807172ca0e37457a2faf9da8e960,etg/_ribbon.py,https://github.com/wxwidgets/phoenix/blob/b84756bda627807172ca0e37457a2faf9da8e960/etg/_ribbon.py,"# included as part of this module. These should all be items that are put in
# the wxWidgets ""ribbon"" library in a multi-lib build.",guideline-files/wxwidgets/phoenix/b84756bda627807172ca0e37457a2faf9da8e960/etg/_ribbon.py
wxwidgets/phoenix,b84756bda627807172ca0e37457a2faf9da8e960,etg/_richtext.py,https://github.com/wxwidgets/phoenix/blob/b84756bda627807172ca0e37457a2faf9da8e960/etg/_richtext.py,"# included as part of this module. These should all be items that are put in
# the wxWidgets ""richtext"" library in a multi-lib build.",guideline-files/wxwidgets/phoenix/b84756bda627807172ca0e37457a2faf9da8e960/etg/_richtext.py
wxwidgets/phoenix,b84756bda627807172ca0e37457a2faf9da8e960,etg/_stc.py,https://github.com/wxwidgets/phoenix/blob/b84756bda627807172ca0e37457a2faf9da8e960/etg/_stc.py,"# included as part of this module. These should all be items that are put in
# the wxWidgets ""stc"" library in a multi-lib build.",guideline-files/wxwidgets/phoenix/b84756bda627807172ca0e37457a2faf9da8e960/etg/_stc.py
wxwidgets/phoenix,b84756bda627807172ca0e37457a2faf9da8e960,etg/_xml.py,https://github.com/wxwidgets/phoenix/blob/b84756bda627807172ca0e37457a2faf9da8e960/etg/_xml.py,"# included as part of this module. These should all be items that are put in
# the wxWidgets ""xml"" library in a multi-lib build.",guideline-files/wxwidgets/phoenix/b84756bda627807172ca0e37457a2faf9da8e960/etg/_xml.py
wxwidgets/phoenix,b84756bda627807172ca0e37457a2faf9da8e960,etg/_xrc.py,https://github.com/wxwidgets/phoenix/blob/b84756bda627807172ca0e37457a2faf9da8e960/etg/_xrc.py,"# included as part of this module. These should all be items that are put in
# the wxWidgets ""xrc"" library in a multi-lib build.",guideline-files/wxwidgets/phoenix/b84756bda627807172ca0e37457a2faf9da8e960/etg/_xrc.py
wxwidgets/phoenix,b84756bda627807172ca0e37457a2faf9da8e960,wx/lib/masked/maskededit.py,https://github.com/wxwidgets/phoenix/blob/b84756bda627807172ca0e37457a2faf9da8e960/wx/lib/masked/maskededit.py,"DEVELOPER COMMENTS:

Naming Conventions
------------------
  All methods of the Mixin that are not meant to be exposed to the external
  interface are prefaced with '_'.  Those functions that are primarily
  intended to be internal subroutines subsequently start with a lower-case
  letter; those that are primarily intended to be used and/or overridden
  by derived subclasses start with a capital letter.",guideline-files/wxwidgets/phoenix/b84756bda627807172ca0e37457a2faf9da8e960/wx/lib/masked/maskededit.py
agronholm/anyio,003e5d6bc3eba8f4e75bf2b2b5fb3f7dd11e6330,AGENTS.md,https://github.com/agronholm/anyio/blob/003e5d6bc3eba8f4e75bf2b2b5fb3f7dd11e6330/AGENTS.md,- Import order is managed by Ruff's isort integration; always add `from __future__ import annotations` as the first import.,guideline-files/agronholm/anyio/003e5d6bc3eba8f4e75bf2b2b5fb3f7dd11e6330/AGENTS.md
agronholm/anyio,003e5d6bc3eba8f4e75bf2b2b5fb3f7dd11e6330,src/anyio/_core/_eventloop.py,https://github.com/agronholm/anyio/blob/003e5d6bc3eba8f4e75bf2b2b5fb3f7dd11e6330/src/anyio/_core/_eventloop.py,# This must be updated when new backends are introduced,guideline-files/agronholm/anyio/003e5d6bc3eba8f4e75bf2b2b5fb3f7dd11e6330/src/anyio/_core/_eventloop.py
kubernetes-client/python,cac97ce26896ab8b55fc7e20431f0b70c89be7e1,kubernetes/base/CONTRIBUTING.md,https://github.com/kubernetes-client/python/blob/cac97ce26896ab8b55fc7e20431f0b70c89be7e1/kubernetes/base/CONTRIBUTING.md,"If you add a new Python helper script intended for developers usage, it should
go into the directory `hack` and include a shebang line `#!/usr/bin/env python`
at the top in addition to rest of the boilerplate text as in all other modules.",guideline-files/kubernetes-client/python/cac97ce26896ab8b55fc7e20431f0b70c89be7e1/kubernetes/base/CONTRIBUTING.md
carltongibson/django-filter,5128b8fde88b13a2f4e9a04bb0296756fa1cc848,django_filters/filterset.py,https://github.com/carltongibson/django-filter/blob/5128b8fde88b13a2f4e9a04bb0296756fa1cc848/django_filters/filterset.py,"        # Ensures a base class field doesn't override cls attrs, and maintains
        # field precedence when inheriting multiple parents. e.g. if there is a
        # class C(A, B), and A and B both define 'field', use 'field' from A.",guideline-files/carltongibson/django-filter/5128b8fde88b13a2f4e9a04bb0296756fa1cc848/django_filters/filterset.py
carltongibson/django-filter,5128b8fde88b13a2f4e9a04bb0296756fa1cc848,tests/test_filters.py,https://github.com/carltongibson/django-filter/blob/5128b8fde88b13a2f4e9a04bb0296756fa1cc848/tests/test_filters.py,"        # msg = ""Expected `filters.%s` to be imported in `filters.__all__`""",guideline-files/carltongibson/django-filter/5128b8fde88b13a2f4e9a04bb0296756fa1cc848/tests/test_filters.py
carltongibson/django-filter,5128b8fde88b13a2f4e9a04bb0296756fa1cc848,tests/test_widgets.py,https://github.com/carltongibson/django-filter/blob/5128b8fde88b13a2f4e9a04bb0296756fa1cc848/tests/test_widgets.py,        # number of widgets must match suffixes,guideline-files/carltongibson/django-filter/5128b8fde88b13a2f4e9a04bb0296756fa1cc848/tests/test_widgets.py
carltongibson/django-filter,5128b8fde88b13a2f4e9a04bb0296756fa1cc848,tests/test_utils.py,https://github.com/carltongibson/django-filter/blob/5128b8fde88b13a2f4e9a04bb0296756fa1cc848/tests/test_utils.py,            # Ensure `old` and `new` are not both in class dict.,guideline-files/carltongibson/django-filter/5128b8fde88b13a2f4e9a04bb0296756fa1cc848/tests/test_utils.py
carltongibson/django-filter,5128b8fde88b13a2f4e9a04bb0296756fa1cc848,tests/test_filterset.py,https://github.com/carltongibson/django-filter/blob/5128b8fde88b13a2f4e9a04bb0296756fa1cc848/tests/test_filterset.py,"        # `NumberFilter`s should be the 'winners' in filter name conflicts
        # - `F.f2` should override `Base.F2`
        # - `A.f3` should override `B.f3`",guideline-files/carltongibson/django-filter/5128b8fde88b13a2f4e9a04bb0296756fa1cc848/tests/test_filterset.py
carltongibson/django-filter,5128b8fde88b13a2f4e9a04bb0296756fa1cc848,tests/rest_framework/test_backends.py,https://github.com/carltongibson/django-filter/blob/5128b8fde88b13a2f4e9a04bb0296756fa1cc848/tests/rest_framework/test_backends.py,        # derived filterset_class.Meta should inherit from default_filter_set.Meta,guideline-files/carltongibson/django-filter/5128b8fde88b13a2f4e9a04bb0296756fa1cc848/tests/rest_framework/test_backends.py
carltongibson/django-filter,5128b8fde88b13a2f4e9a04bb0296756fa1cc848,tests/rest_framework/test_filters.py,https://github.com/carltongibson/django-filter/blob/5128b8fde88b13a2f4e9a04bb0296756fa1cc848/tests/rest_framework/test_filters.py,"        # msg = ""Expected `filters.%s` to be imported in `filters.__all__`""",guideline-files/carltongibson/django-filter/5128b8fde88b13a2f4e9a04bb0296756fa1cc848/tests/rest_framework/test_filters.py
upstash/context7,903a057dcc6937ec53e4f7397b0bd18fce6b0b3c,packages/mcp/src/index.ts,https://github.com/upstash/context7/blob/903a057dcc6937ec53e4f7397b0bd18fce6b0b3c/packages/mcp/src/index.ts,Catch-all 404 handler - must be after all other routes,guideline-files/upstash/context7/903a057dcc6937ec53e4f7397b0bd18fce6b0b3c/packages/mcp/src/index.ts
upstash/context7,903a057dcc6937ec53e4f7397b0bd18fce6b0b3c,packages/mcp/src/lib/encryption.ts,https://github.com/upstash/context7/blob/903a057dcc6937ec53e4f7397b0bd18fce6b0b3c/packages/mcp/src/lib/encryption.ts,Must be exactly 64 hex characters (32 bytes),guideline-files/upstash/context7/903a057dcc6937ec53e4f7397b0bd18fce6b0b3c/packages/mcp/src/lib/encryption.ts
upstash/context7,903a057dcc6937ec53e4f7397b0bd18fce6b0b3c,packages/mcp/src/lib/sessionStore.ts,https://github.com/upstash/context7/blob/903a057dcc6937ec53e4f7397b0bd18fce6b0b3c/packages/mcp/src/lib/sessionStore.ts,Only issue an EXPIRE write when the key is approaching expiry,guideline-files/upstash/context7/903a057dcc6937ec53e4f7397b0bd18fce6b0b3c/packages/mcp/src/lib/sessionStore.ts
upstash/context7,903a057dcc6937ec53e4f7397b0bd18fce6b0b3c,packages/mcp/src/lib/utils.ts,https://github.com/upstash/context7/blob/903a057dcc6937ec53e4f7397b0bd18fce6b0b3c/packages/mcp/src/lib/utils.ts,Only shows code snippet count and GitHub stars when available (not equal to -1).,guideline-files/upstash/context7/903a057dcc6937ec53e4f7397b0bd18fce6b0b3c/packages/mcp/src/lib/utils.ts
upstash/context7,903a057dcc6937ec53e4f7397b0bd18fce6b0b3c,packages/mcp/src/lib/auth/auth-prompt.ts,https://github.com/upstash/context7/blob/903a057dcc6937ec53e4f7397b0bd18fce6b0b3c/packages/mcp/src/lib/auth/auth-prompt.ts,never blocks or fails the surrounding tool response.,guideline-files/upstash/context7/903a057dcc6937ec53e4f7397b0bd18fce6b0b3c/packages/mcp/src/lib/auth/auth-prompt.ts
upstash/context7,903a057dcc6937ec53e4f7397b0bd18fce6b0b3c,packages/mcp/src/lib/types.ts,https://github.com/upstash/context7/blob/903a057dcc6937ec53e4f7397b0bd18fce6b0b3c/packages/mcp/src/lib/types.ts,client should be prompted to sign in.,guideline-files/upstash/context7/903a057dcc6937ec53e4f7397b0bd18fce6b0b3c/packages/mcp/src/lib/types.ts
upstash/context7,903a057dcc6937ec53e4f7397b0bd18fce6b0b3c,packages/mcp/src/lib/client-ip.ts,https://github.com/upstash/context7/blob/903a057dcc6937ec53e4f7397b0bd18fce6b0b3c/packages/mcp/src/lib/client-ip.ts,valid textual form always spells out all 4 digits.,guideline-files/upstash/context7/903a057dcc6937ec53e4f7397b0bd18fce6b0b3c/packages/mcp/src/lib/client-ip.ts
upstash/context7,903a057dcc6937ec53e4f7397b0bd18fce6b0b3c,packages/mcp/src/lib/jwt.ts,https://github.com/upstash/context7/blob/903a057dcc6937ec53e4f7397b0bd18fce6b0b3c/packages/mcp/src/lib/jwt.ts,"Network or JSON parse error: transient. Fall through without caching so
    // the next request retries.",guideline-files/upstash/context7/903a057dcc6937ec53e4f7397b0bd18fce6b0b3c/packages/mcp/src/lib/jwt.ts
upstash/context7,903a057dcc6937ec53e4f7397b0bd18fce6b0b3c,packages/cli/src/commands/auth.ts,https://github.com/upstash/context7/blob/903a057dcc6937ec53e4f7397b0bd18fce6b0b3c/packages/cli/src/commands/auth.ts,client MUST unilaterally reduce polling frequency,guideline-files/upstash/context7/903a057dcc6937ec53e4f7397b0bd18fce6b0b3c/packages/cli/src/commands/auth.ts
upstash/context7,903a057dcc6937ec53e4f7397b0bd18fce6b0b3c,packages/cli/src/commands/skill.ts,https://github.com/upstash/context7/blob/903a057dcc6937ec53e4f7397b0bd18fce6b0b3c/packages/cli/src/commands/skill.ts,"When a specific skill name is provided, fetch only that skill",guideline-files/upstash/context7/903a057dcc6937ec53e4f7397b0bd18fce6b0b3c/packages/cli/src/commands/skill.ts
upstash/context7,903a057dcc6937ec53e4f7397b0bd18fce6b0b3c,packages/cli/src/commands/setup.ts,https://github.com/upstash/context7/blob/903a057dcc6937ec53e4f7397b0bd18fce6b0b3c/packages/cli/src/commands/setup.ts,"For stdio transport, preserve an existing `@upstash/context7-mcp` invocation",guideline-files/upstash/context7/903a057dcc6937ec53e4f7397b0bd18fce6b0b3c/packages/cli/src/commands/setup.ts
upstash/context7,903a057dcc6937ec53e4f7397b0bd18fce6b0b3c,packages/cli/src/setup/agents.ts,https://github.com/upstash/context7/blob/903a057dcc6937ec53e4f7397b0bd18fce6b0b3c/packages/cli/src/setup/agents.ts,The name must stay `Authorization`.,guideline-files/upstash/context7/903a057dcc6937ec53e4f7397b0bd18fce6b0b3c/packages/cli/src/setup/agents.ts
upstash/context7,903a057dcc6937ec53e4f7397b0bd18fce6b0b3c,packages/cli/src/setup/mcp-writer.ts,https://github.com/upstash/context7/blob/903a057dcc6937ec53e4f7397b0bd18fce6b0b3c/packages/cli/src/setup/mcp-writer.ts,`[mcp_servers.<serverName>.http_headers]` are ignored.,guideline-files/upstash/context7/903a057dcc6937ec53e4f7397b0bd18fce6b0b3c/packages/cli/src/setup/mcp-writer.ts
upstash/context7,903a057dcc6937ec53e4f7397b0bd18fce6b0b3c,packages/cli/src/utils/auth.ts,https://github.com/upstash/context7/blob/903a057dcc6937ec53e4f7397b0bd18fce6b0b3c/packages/cli/src/utils/auth.ts,Credentials must never be group/world-readable,guideline-files/upstash/context7/903a057dcc6937ec53e4f7397b0bd18fce6b0b3c/packages/cli/src/utils/auth.ts
upstash/context7,903a057dcc6937ec53e4f7397b0bd18fce6b0b3c,packages/cli/src/utils/installer.ts,https://github.com/upstash/context7/blob/903a057dcc6937ec53e4f7397b0bd18fce6b0b3c/packages/cli/src/utils/installer.ts,resolved path must stay within skillDir,guideline-files/upstash/context7/903a057dcc6937ec53e4f7397b0bd18fce6b0b3c/packages/cli/src/utils/installer.ts
upstash/context7,903a057dcc6937ec53e4f7397b0bd18fce6b0b3c,packages/cli/src/utils/github.ts,https://github.com/upstash/context7/blob/903a057dcc6937ec53e4f7397b0bd18fce6b0b3c/packages/cli/src/utils/github.ts,Do not add `shell`,guideline-files/upstash/context7/903a057dcc6937ec53e4f7397b0bd18fce6b0b3c/packages/cli/src/utils/github.ts
upstash/context7,903a057dcc6937ec53e4f7397b0bd18fce6b0b3c,packages/cli/src/utils/storage-paths.ts,https://github.com/upstash/context7/blob/903a057dcc6937ec53e4f7397b0bd18fce6b0b3c/packages/cli/src/utils/storage-paths.ts,New writes should always target `targetPath`.,guideline-files/upstash/context7/903a057dcc6937ec53e4f7397b0bd18fce6b0b3c/packages/cli/src/utils/storage-paths.ts
upstash/context7,903a057dcc6937ec53e4f7397b0bd18fce6b0b3c,packages/cli/src/utils/update-check.ts,https://github.com/upstash/context7/blob/903a057dcc6937ec53e4f7397b0bd18fce6b0b3c/packages/cli/src/utils/update-check.ts,Writes always target the XDG path; migrate the legacy file first if present.,guideline-files/upstash/context7/903a057dcc6937ec53e4f7397b0bd18fce6b0b3c/packages/cli/src/utils/update-check.ts
upstash/context7,903a057dcc6937ec53e4f7397b0bd18fce6b0b3c,packages/cli/src/utils/library-id.ts,https://github.com/upstash/context7/blob/903a057dcc6937ec53e4f7397b0bd18fce6b0b3c/packages/cli/src/utils/library-id.ts,"Only a drive-letter path (e.g. ""C:/..."") can be a mangled ID.",guideline-files/upstash/context7/903a057dcc6937ec53e4f7397b0bd18fce6b0b3c/packages/cli/src/utils/library-id.ts
upstash/context7,903a057dcc6937ec53e4f7397b0bd18fce6b0b3c,packages/cli/src/utils/selectOrInput.ts,https://github.com/upstash/context7/blob/903a057dcc6937ec53e4f7397b0bd18fce6b0b3c/packages/cli/src/utils/selectOrInput.ts,Text input handling (only when on custom input line),guideline-files/upstash/context7/903a057dcc6937ec53e4f7397b0bd18fce6b0b3c/packages/cli/src/utils/selectOrInput.ts
upstash/context7,903a057dcc6937ec53e4f7397b0bd18fce6b0b3c,packages/cli/src/utils/api.ts,https://github.com/upstash/context7/blob/903a057dcc6937ec53e4f7397b0bd18fce6b0b3c/packages/cli/src/utils/api.ts,Ignore malformed JSON lines,guideline-files/upstash/context7/903a057dcc6937ec53e4f7397b0bd18fce6b0b3c/packages/cli/src/utils/api.ts
upstash/context7,903a057dcc6937ec53e4f7397b0bd18fce6b0b3c,packages/pi/lib/format.ts,https://github.com/upstash/context7/blob/903a057dcc6937ec53e4f7397b0bd18fce6b0b3c/packages/pi/lib/format.ts,to keep pi's text output identical to what MCP produces.,guideline-files/upstash/context7/903a057dcc6937ec53e4f7397b0bd18fce6b0b3c/packages/pi/lib/format.ts
upstash/context7,903a057dcc6937ec53e4f7397b0bd18fce6b0b3c,packages/pi/lib/api.ts,https://github.com/upstash/context7/blob/903a057dcc6937ec53e4f7397b0bd18fce6b0b3c/packages/pi/lib/api.ts,"Keep wire format
// and error messages aligned with MCP.",guideline-files/upstash/context7/903a057dcc6937ec53e4f7397b0bd18fce6b0b3c/packages/pi/lib/api.ts
upstash/context7,903a057dcc6937ec53e4f7397b0bd18fce6b0b3c,packages/pi/lib/types.ts,https://github.com/upstash/context7/blob/903a057dcc6937ec53e4f7397b0bd18fce6b0b3c/packages/pi/lib/types.ts,to keep pi's wire format in lockstep with MCP.,guideline-files/upstash/context7/903a057dcc6937ec53e4f7397b0bd18fce6b0b3c/packages/pi/lib/types.ts
upstash/context7,903a057dcc6937ec53e4f7397b0bd18fce6b0b3c,packages/pi/lib/prompts.ts,https://github.com/upstash/context7/blob/903a057dcc6937ec53e4f7397b0bd18fce6b0b3c/packages/pi/lib/prompts.ts,give the LLM identical instructions.,guideline-files/upstash/context7/903a057dcc6937ec53e4f7397b0bd18fce6b0b3c/packages/pi/lib/prompts.ts
upstash/context7,903a057dcc6937ec53e4f7397b0bd18fce6b0b3c,packages/tools-ai-sdk/src/index.test.ts,https://github.com/upstash/context7/blob/903a057dcc6937ec53e4f7397b0bd18fce6b0b3c/packages/tools-ai-sdk/src/index.test.ts,resolveLibraryId() should return a tool object with correct structure,guideline-files/upstash/context7/903a057dcc6937ec53e4f7397b0bd18fce6b0b3c/packages/tools-ai-sdk/src/index.test.ts
upstash/context7,903a057dcc6937ec53e4f7397b0bd18fce6b0b3c,packages/sdk/src/client.test.ts,https://github.com/upstash/context7/blob/903a057dcc6937ec53e4f7397b0bd18fce6b0b3c/packages/sdk/src/client.test.ts,should create client with API key,guideline-files/upstash/context7/903a057dcc6937ec53e4f7397b0bd18fce6b0b3c/packages/sdk/src/client.test.ts
upstash/context7,903a057dcc6937ec53e4f7397b0bd18fce6b0b3c,packages/sdk/src/commands/search-library/index.test.ts,https://github.com/upstash/context7/blob/903a057dcc6937ec53e4f7397b0bd18fce6b0b3c/packages/sdk/src/commands/search-library/index.test.ts,should search for a library,guideline-files/upstash/context7/903a057dcc6937ec53e4f7397b0bd18fce6b0b3c/packages/sdk/src/commands/search-library/index.test.ts
upstash/context7,903a057dcc6937ec53e4f7397b0bd18fce6b0b3c,packages/sdk/src/commands/get-context/index.test.ts,https://github.com/upstash/context7/blob/903a057dcc6937ec53e4f7397b0bd18fce6b0b3c/packages/sdk/src/commands/get-context/index.test.ts,should get library context as JSON (default),guideline-files/upstash/context7/903a057dcc6937ec53e4f7397b0bd18fce6b0b3c/packages/sdk/src/commands/get-context/index.test.ts
upstash/context7,903a057dcc6937ec53e4f7397b0bd18fce6b0b3c,packages/sdk/src/http/index.test.ts,https://github.com/upstash/context7/blob/903a057dcc6937ec53e4f7397b0bd18fce6b0b3c/packages/sdk/src/http/index.test.ts,throws Context7Error with message from JSON error body,guideline-files/upstash/context7/903a057dcc6937ec53e4f7397b0bd18fce6b0b3c/packages/sdk/src/http/index.test.ts
upstash/context7,903a057dcc6937ec53e4f7397b0bd18fce6b0b3c,packages/pi/__tests__/extension.test.ts,https://github.com/upstash/context7/blob/903a057dcc6937ec53e4f7397b0bd18fce6b0b3c/packages/pi/__tests__/extension.test.ts,registers resolve-library-id and query-docs,guideline-files/upstash/context7/903a057dcc6937ec53e4f7397b0bd18fce6b0b3c/packages/pi/__tests__/extension.test.ts
upstash/context7,903a057dcc6937ec53e4f7397b0bd18fce6b0b3c,packages/mcp/test/certificate.test.ts,https://github.com/upstash/context7/blob/903a057dcc6937ec53e4f7397b0bd18fce6b0b3c/packages/mcp/test/certificate.test.ts,loadCustomCACerts returns undefined when no path is provided,guideline-files/upstash/context7/903a057dcc6937ec53e4f7397b0bd18fce6b0b3c/packages/mcp/test/certificate.test.ts
upstash/context7,903a057dcc6937ec53e4f7397b0bd18fce6b0b3c,packages/mcp/test/jwt.test.ts,https://github.com/upstash/context7/blob/903a057dcc6937ec53e4f7397b0bd18fce6b0b3c/packages/mcp/test/jwt.test.ts,returns true for 3-part dotted strings,guideline-files/upstash/context7/903a057dcc6937ec53e4f7397b0bd18fce6b0b3c/packages/mcp/test/jwt.test.ts
upstash/context7,903a057dcc6937ec53e4f7397b0bd18fce6b0b3c,packages/mcp/test/client-ip.test.ts,https://github.com/upstash/context7/blob/903a057dcc6937ec53e4f7397b0bd18fce6b0b3c/packages/mcp/test/client-ip.test.ts,skips loopback and link-local entries in X-Forwarded-For,guideline-files/upstash/context7/903a057dcc6937ec53e4f7397b0bd18fce6b0b3c/packages/mcp/test/client-ip.test.ts
upstash/context7,903a057dcc6937ec53e4f7397b0bd18fce6b0b3c,packages/cli/src/__tests__/setup.test.ts,https://github.com/upstash/context7/blob/903a057dcc6937ec53e4f7397b0bd18fce6b0b3c/packages/cli/src/__tests__/setup.test.ts,returns correct content per mode,guideline-files/upstash/context7/903a057dcc6937ec53e4f7397b0bd18fce6b0b3c/packages/cli/src/__tests__/setup.test.ts
upstash/context7,903a057dcc6937ec53e4f7397b0bd18fce6b0b3c,packages/cli/src/__tests__/installer.test.ts,https://github.com/upstash/context7/blob/903a057dcc6937ec53e4f7397b0bd18fce6b0b3c/packages/cli/src/__tests__/installer.test.ts,accepts typical skill names,guideline-files/upstash/context7/903a057dcc6937ec53e4f7397b0bd18fce6b0b3c/packages/cli/src/__tests__/installer.test.ts
upstash/context7,903a057dcc6937ec53e4f7397b0bd18fce6b0b3c,packages/cli/src/__tests__/storage-paths.test.ts,https://github.com/upstash/context7/blob/903a057dcc6937ec53e4f7397b0bd18fce6b0b3c/packages/cli/src/__tests__/storage-paths.test.ts,config dir defaults to ~/.config/context7,guideline-files/upstash/context7/903a057dcc6937ec53e4f7397b0bd18fce6b0b3c/packages/cli/src/__tests__/storage-paths.test.ts
upstash/context7,903a057dcc6937ec53e4f7397b0bd18fce6b0b3c,packages/cli/src/__tests__/find-docs-skill-alignment.test.ts,https://github.com/upstash/context7/blob/903a057dcc6937ec53e4f7397b0bd18fce6b0b3c/packages/cli/src/__tests__/find-docs-skill-alignment.test.ts,uses npx ctx7@latest as the canonical invocation style,guideline-files/upstash/context7/903a057dcc6937ec53e4f7397b0bd18fce6b0b3c/packages/cli/src/__tests__/find-docs-skill-alignment.test.ts
upstash/context7,903a057dcc6937ec53e4f7397b0bd18fce6b0b3c,packages/cli/src/__tests__/upgrade-command.test.ts,https://github.com/upstash/context7/blob/903a057dcc6937ec53e4f7397b0bd18fce6b0b3c/packages/cli/src/__tests__/upgrade-command.test.ts,reports when ctx7 is already up to date,guideline-files/upstash/context7/903a057dcc6937ec53e4f7397b0bd18fce6b0b3c/packages/cli/src/__tests__/upgrade-command.test.ts
upstash/context7,903a057dcc6937ec53e4f7397b0bd18fce6b0b3c,packages/cli/src/__tests__/plugin-manifests.test.ts,https://github.com/upstash/context7/blob/903a057dcc6937ec53e4f7397b0bd18fce6b0b3c/packages/cli/src/__tests__/plugin-manifests.test.ts,%s passes the raw key via Authorization,guideline-files/upstash/context7/903a057dcc6937ec53e4f7397b0bd18fce6b0b3c/packages/cli/src/__tests__/plugin-manifests.test.ts
upstash/context7,903a057dcc6937ec53e4f7397b0bd18fce6b0b3c,packages/cli/src/__tests__/update-check.test.ts,https://github.com/upstash/context7/blob/903a057dcc6937ec53e4f7397b0bd18fce6b0b3c/packages/cli/src/__tests__/update-check.test.ts,orders semantic versions correctly,guideline-files/upstash/context7/903a057dcc6937ec53e4f7397b0bd18fce6b0b3c/packages/cli/src/__tests__/update-check.test.ts
upstash/context7,903a057dcc6937ec53e4f7397b0bd18fce6b0b3c,packages/cli/src/__tests__/github.test.ts,https://github.com/upstash/context7/blob/903a057dcc6937ec53e4f7397b0bd18fce6b0b3c/packages/cli/src/__tests__/github.test.ts,reads the GitHub CLI token without invoking a shell,guideline-files/upstash/context7/903a057dcc6937ec53e4f7397b0bd18fce6b0b3c/packages/cli/src/__tests__/github.test.ts
upstash/context7,903a057dcc6937ec53e4f7397b0bd18fce6b0b3c,packages/cli/src/__tests__/skill-list.test.ts,https://github.com/upstash/context7/blob/903a057dcc6937ec53e4f7397b0bd18fce6b0b3c/packages/cli/src/__tests__/skill-list.test.ts,outputs installed skills as JSON,guideline-files/upstash/context7/903a057dcc6937ec53e4f7397b0bd18fce6b0b3c/packages/cli/src/__tests__/skill-list.test.ts
upstash/context7,903a057dcc6937ec53e4f7397b0bd18fce6b0b3c,packages/cli/src/__tests__/auth-commands.test.ts,https://github.com/upstash/context7/blob/903a057dcc6937ec53e4f7397b0bd18fce6b0b3c/packages/cli/src/__tests__/auth-commands.test.ts,skips login when valid token exists,guideline-files/upstash/context7/903a057dcc6937ec53e4f7397b0bd18fce6b0b3c/packages/cli/src/__tests__/auth-commands.test.ts
upstash/context7,903a057dcc6937ec53e4f7397b0bd18fce6b0b3c,packages/cli/src/__tests__/remove.test.ts,https://github.com/upstash/context7/blob/903a057dcc6937ec53e4f7397b0bd18fce6b0b3c/packages/cli/src/__tests__/remove.test.ts,removes only CLI artifacts for cursor project setup,guideline-files/upstash/context7/903a057dcc6937ec53e4f7397b0bd18fce6b0b3c/packages/cli/src/__tests__/remove.test.ts
upstash/context7,903a057dcc6937ec53e4f7397b0bd18fce6b0b3c,packages/cli/src/__tests__/library-id.test.ts,https://github.com/upstash/context7/blob/903a057dcc6937ec53e4f7397b0bd18fce6b0b3c/packages/cli/src/__tests__/library-id.test.ts,passes through a normal library ID unchanged,guideline-files/upstash/context7/903a057dcc6937ec53e4f7397b0bd18fce6b0b3c/packages/cli/src/__tests__/library-id.test.ts
upstash/context7,903a057dcc6937ec53e4f7397b0bd18fce6b0b3c,packages/cli/src/__tests__/auth-utils.test.ts,https://github.com/upstash/context7/blob/903a057dcc6937ec53e4f7397b0bd18fce6b0b3c/packages/cli/src/__tests__/auth-utils.test.ts,creates config directory if it does not exist,guideline-files/upstash/context7/903a057dcc6937ec53e4f7397b0bd18fce6b0b3c/packages/cli/src/__tests__/auth-utils.test.ts
